timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-11-09,56087.88769800,56767.17600000,55775.54037600,56315.91530700,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-08,58902.33780000,59202.79470000,55590.91920000,56087.82377100,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-07,59702.44813200,59931.56250000,58179.96270000,58916.40174000,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-06,59501.52557100,60352.90535700,59132.53892700,59701.74493500,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-05,60042.79548000,60442.65886500,58657.88095200,59507.47078200,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-04,58790.20984200,60818.10213600,58274.83036800,60048.86854500,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-03,59387.22409500,59852.10123900,57957.11317800,58779.02261700,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-02,59013.57078000,59923.50769800,58724.68466700,59385.11450400,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-01,58434.77572200,59317.86330000,57726.08100000,59014.91324700,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-10-31,58518.90365400,60123.34350000,56978.13510000,58434.71179500,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-10-30,60140.09237400,60154.28416800,57540.75662700,58523.37854400,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-29,58841.28751500,61050.28500000,57994.57440000,60140.09237400,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
2019-10-28,60911.11592100,63301.15467000,58557.13200000,58845.69847800,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,80174.21732300
2019-10-27,59004.62100000,62616.36864600,58009.53331800,60921.98351100,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,93833.54160400
2019-10-26,55334.44407600,66292.29900000,54148.59822600,59004.62100000,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,162588.58541300
2019-10-25,47385.31340700,56249.36730000,47056.66470000,55328.94635400,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,90748.21817400
2019-10-24,47743.68816900,47968.77513600,46909.56867300,47385.31340700,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,32714.38326500
2019-10-23,51269.83756200,51445.82859300,46666.71000000,47731.86167400,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,63897.45709800
2019-10-22,52402.75185600,53046.56067300,51141.60000000,51269.45400000,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-21,52569.40954500,53270.36910000,52049.55518100,52402.68792900,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,30448.67953900
2019-10-20,50821.13394900,53040.23190000,50310.54900000,52569.40954500,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,34286.45265400
2019-10-19,50802.08370300,51768.72387000,50290.85948400,50809.24352700,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,26627.88938800
2019-10-18,51593.62781700,51876.76050000,49965.40712700,50802.85082700,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-17,51109.76435400,51940.17608400,50687.91008100,51592.79676600,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,29656.94915800
2019-10-16,52159.95711000,52299.70153200,50611.00590000,51088.79629800,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,34733.59396600
2019-10-15,53358.97192200,53717.85810000,51716.94300000,52159.89318300,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,32773.06247600
2019-10-14,52901.12674800,53627.40139500,52439.31810000,53367.53814000,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,29810.66325300
2019-10-13,53072.06754600,54027.07299900,52164.43200000,52899.65642700,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,27840.73995300
2019-10-12,52790.59696500,53698.68000000,52739.77500000,53059.98534300,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,21339.33409800
2019-10-11,54707.57591400,56124.77357700,52499.28162600,52794.11295000,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,50405.28441800
2019-10-10,54735.25630500,55258.49880000,53791.50200400,54708.91838100,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,39137.94616700
2019-10-09,52233.40923300,55424.70900000,51876.76050000,54726.24259800,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,55038.70437800
2019-10-08,52361.45501400,53219.22750000,51708.95212500,52218.06675300,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,35452.65742300
2019-10-07,50216.57631000,53058.89858400,49620.13740000,52356.78834300,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,52202.07229700
2019-10-06,51956.98888500,52125.24474900,49767.16950000,50209.86397500,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,34676.10404900
2019-10-05,52017.97524300,52314.08510700,51224.57724600,51948.29481300,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,21907.61556400
2019-10-04,52576.31366100,52627.32740700,51173.56350000,52018.23095100,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,26476.33040400
2019-10-03,53442.97200000,53653.93110000,51525.16200000,52573.30909200,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,30488.28405800
2019-10-02,53012.55150900,53531.89445700,52108.30409400,53442.58843800,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,26243.38664400
2019-10-01,52995.29121900,54337.95000000,52247.85673500,53011.08118800,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,43472.41809100
2019-09-30,51416.74180800,53297.60200200,49287.71700000,52991.26381800,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,55865.48726000
2019-09-29,52416.17652600,52606.35935100,50438.40300000,51421.72811400,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,31544.21138800
2019-09-28,52276.11246900,53155.30050000,51148.56804300,52412.53268700,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,34473.60516500
2019-09-27,51547.47252300,52835.66550000,50196.43930500,52278.92525700,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,43882.92462500
2019-09-26,53890.78063500,54120.53427300,49543.42500000,51549.00677100,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,67930.85374900
2019-09-25,54322.28788500,55808.27100000,52520.12182800,53890.78063500,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,60783.89225800
2019-09-24,62023.25394000,62616.43257300,49863.06000000,54294.09607800,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,94007.34520300
2019-09-23,64106.31523500,64246.57107300,61470.73287900,62023.57357500,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,31937.23235600
2019-09-22,63832.06840500,64495.95030000,62993.47401900,64111.55724900,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,22049.27525600
2019-09-21,65000.46218400,65056.59009000,63287.73000000,63839.99535300,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,20544.17519600
2019-09-20,65484.90099000,65723.34870000,64319.44785300,65004.74529300,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,25088.49106900
2019-09-19,64926.88220700,66004.62750000,61708.73310000,65488.67268300,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,44826.28257900
2019-09-18,65125.50339600,65576.44445400,64566.27000000,64930.58997300,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,24250.24930300
2019-09-17,65523.12933600,65684.99250000,64745.32952700,65127.67691400,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,22914.32456300
2019-09-16,65866.16161800,66196.40850000,64425.63060000,65533.54943700,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,28971.40165700
2019-09-15,66054.55448700,66228.37200000,65538.91930500,65857.65932700,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,18047.65401300
2019-09-14,66126.91985100,66611.87007300,65348.28899100,66068.68235400,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,23621.53351900
2019-09-13,66580.03442700,66733.39530000,64905.08310000,66113.68696200,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,30280.33977600
2019-09-12,64941.84112500,66796.10768700,64182.70800000,66580.03442700,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,34511.16275500
2019-09-11,64554.69921300,65800.06110000,63159.87600000,64939.15619100,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,31953.82456200
2019-09-10,65861.30316600,66388.12557300,63626.54310000,64554.44350500,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,28915.41222500
2019-09-09,66364.15294800,66995.49600000,64364.89995000,65864.75522400,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,39835.72760800
2019-09-08,66841.43193000,67714.67475000,65256.68160000,66363.76938600,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,23984.67201800
2019-09-07,65836.56341700,67494.12660000,65771.74143900,66841.30407600,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,27637.87739200
2019-09-06,67526.92115100,69717.95514900,64885.90500000,65836.69127100,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,58799.64095900
2019-09-05,67544.75678400,69680.43000000,66803.71500000,67535.61522300,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,33970.96063900
2019-09-04,67838.37349500,69034.76730000,66291.59580300,67551.78875400,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,43943.88902600
2019-09-03,66100.51800000,68868.55710000,65665.81440000,67860.30045600,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,47998.37678100
2019-09-02,62159.99379300,66803.71500000,62089.09875000,66100.51800000,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,44740.24809300
2019-09-01,61297.93819800,62840.24100000,60858.50400000,62168.87964600,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,19545.40484300
2019-08-31,61259.70985200,61910.16707700,60224.02852500,61289.81946900,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,17130.29007400
2019-08-30,60724.32122700,61983.61920000,59774.36600700,61271.08885800,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,26834.31810400
2019-08-29,62143.43670000,62162.61480000,59579.96400000,60720.67738800,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,35532.69491000
2019-08-28,65114.06046300,65838.41730000,61376.37662700,62143.43670000,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,42110.55537500
2019-08-27,66315.31272000,66427.05711600,64253.53911600,65109.96913500,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,28402.77538300
2019-08-26,64839.17436300,67788.19080000,64808.74511100,66306.68257500,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,41687.51159900
2019-08-25,64787.52134700,66055.76910000,63332.28711900,64839.17436300,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,26271.65739800
2019-08-24,66408.39043200,66608.22623400,63223.80300000,64785.85924500,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,27692.45684400
2019-08-23,64565.63073000,66771.75150000,64053.51153300,66417.27628500,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,27550.33617300
2019-08-22,64827.22001400,65474.03340000,62405.53740000,64565.50287600,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,34059.64273800
2019-08-21,68788.71227700,69067.56185100,63019.23660000,64838.40723900,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,47355.71928200
2019-08-20,69774.59447100,69999.80929200,67506.91200000,68788.71227700,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,32298.92167900
2019-08-19,65884.25295900,69872.21100000,65580.15222000,69779.77255800,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,37243.31921700
2019-08-18,65308.14283500,67123.35000000,64438.41600000,65888.15250600,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,24085.39517200
2019-08-17,66043.94260500,66900.50047800,63927.00000000,65307.95105400,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,29000.58120100
2019-08-16,65824.16157900,67353.67898100,62328.82500000,66046.43575800,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,51758.14291800
2019-08-15,64279.62133200,66867.64200000,63358.04970000,65806.00631100,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,38174.45112000
2019-08-14,69637.98247200,69664.32039600,63467.36487000,64249.00029900,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,54451.84749900
2019-08-13,72866.23204500,73235.79403200,68967.32431500,69633.82721700,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,33234.72968000
2019-08-12,73765.87671600,74013.97740300,71824.03016400,72851.72061600,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,17568.22707500
2019-08-11,72296.57854800,74155.32000000,71036.38559700,73835.49321900,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,26772.90691000
2019-08-10,75945.14814600,76616.50950000,72045.72900000,72297.02603700,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,42633.08704800
2019-08-09,76675.13055900,77004.41853600,74794.59000000,75945.21207300,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,39427.15258800
2019-08-08,76552.83820800,77095.96200000,73650.29670000,76710.92967900,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,51207.25717400
2019-08-07,73398.99966300,77614.85745900,72767.08126800,76552.77428100,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,69173.39035300
2019-08-06,75625.64100000,78826.46589000,71768.92509000,73398.99966300,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,76705.38987500
2019-08-05,69872.14707300,76312.98410400,69858.14706000,75617.96976000,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,65153.67371300
2019-08-04,69148.94092200,70575.40800000,67455.77040000,69867.28862100,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,39924.74514100
2019-08-03,67275.17662500,69710.92317900,67110.11711100,69148.94092200,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,33802.31882400
2019-08-02,66324.26250000,68210.10900000,65725.58614500,67275.17662500,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,42990.44422100
2019-08-01,64441.80413100,66917.88862200,63054.14074200,66324.19857300,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,41727.63702800
2019-07-31,61210.10250000,64628.91846000,61082.24850000,64441.80413100,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,39515.35456000
2019-07-30,60788.63178900,62100.47775600,60104.16540000,61205.05226700,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,32536.36883400
2019-07-29,60996.20275800,62194.57830000,60059.41650000,60779.49022800,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,29021.93741100
2019-07-28,60595.89188400,61337.89257300,58589.09550000,60996.20275800,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,29401.02293700
2019-07-27,62801.88480000,65133.04678200,59663.06910000,60580.54940400,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,43809.77830100
2019-07-26,63173.62030500,63223.67514600,61606.44990000,62801.88480000,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,27167.46321700
2019-07-25,62414.48718000,65045.72250000,62137.23578100,63159.04494900,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,37873.35472800
2019-07-24,63062.57910600,63524.25990000,60890.46750000,62413.72005600,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,43475.38037700
2019-07-23,66120.20751600,66125.89701900,62789.09940000,63063.41015700,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,47624.37071000
2019-07-22,67699.65190500,68294.23693200,64566.27000000,66102.49973700,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,40467.95483900
2019-07-21,68659.32402900,69155.58933000,65768.09760000,67695.17701500,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,38834.28793500
2019-07-20,67160.29980600,70760.73237300,66164.44500000,68659.06832100,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,47331.89984800
2019-07-19,67945.70692800,68847.52511700,64705.88656800,67150.77468300,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,56546.93213300
2019-07-18,61810.12132200,68964.44760000,59145.26040000,67936.24573200,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200,80283.31025200
2019-07-17,60284.24775900,63652.11390000,57917.86200000,61804.11218400,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700,84942.67271700
2019-07-16,69257.10540600,70498.69560000,59771.80892700,60344.46699300,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300,97219.44341300
2019-07-15,65040.48048600,70958.97000000,63032.02200000,69288.68534400,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200,81922.42633200
2019-07-14,72594.09480600,73209.20040000,64585.44810000,65040.48048600,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600,72517.57923600
2019-07-13,75160.38029400,75433.73214600,69232.94100000,72593.96695200,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800,54245.59454800
2019-07-12,72511.62897600,75977.23950000,70786.36710000,75160.38029400,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100,56321.85828100
2019-07-11,77403.51479700,77426.65637100,70319.70000000,72511.69290300,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800,87506.46105800
2019-07-10,80218.85987700,84045.33831600,73957.14630000,77405.17689900,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700,109246.04499700
2019-07-09,78237.69822000,81792.87047100,77147.10360000,80186.25710700,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300,78442.13034300
2019-07-08,72940.70700000,78873.32438100,71726.09400000,78237.69822000,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500,52182.36721500
2019-07-07,71959.10791500,73758.97260000,70922.97909900,72916.67044800,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900,38884.79559900
2019-07-06,70207.25240700,74570.84550000,70092.82307700,71959.36362300,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100,51469.49633100
2019-07-05,71250.92460900,72920.44214100,69018.40198800,70132.58567100,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200,63534.35058200
2019-07-04,76328.83800000,76712.40000000,70671.29850000,71250.92460900,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200,66512.22189200
2019-07-03,69328.70364600,76660.55520300,69303.51640800,76328.83800000,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000,96815.90029000
2019-07-02,67921.79823000,69928.14712500,62181.79290000,69315.08719500,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800,109561.03872800
2019-07-01,69387.00507000,72124.23135600,64118.78100000,67921.99001100,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100,90962.26827100
2019-06-30,76093.13915100,77863.08600000,68823.99998100,69387.00507000,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300,84512.53044300
2019-06-29,79314.61246200,79535.03275800,73356.36035400,76093.13915100,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700,69642.07415700
2019-06-28,72429.22707300,79780.89600000,70210.25697600,79273.50740100,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400,95795.20396400
2019-06-27,83734.01382600,86161.06630800,67283.80677000,72429.22707300,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900,173894.82088900
2019-06-26,75569.89665600,89306.01900000,75056.69070000,83704.73526000,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600,155930.14738600
2019-06-25,70681.46289300,75753.49500000,70485.91020000,75567.21172200,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800,61276.68664800
2019-06-24,69718.46656500,71237.88350100,67895.58816000,70681.46289300,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500,43101.04528500
2019-06-23,68587.27830000,72829.72972800,67476.09918600,69719.23368900,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500,57445.32394500
2019-06-22,64948.93702200,71342.53200000,63426.57944400,68590.47465000,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600,104169.44797600
2019-06-21,60846.10216200,65045.65857300,60846.10216200,64948.93702200,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200,50484.41589200
2019-06-20,59156.51155200,61305.99300000,58654.30104000,60840.09302400,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200,34556.05398200
2019-06-19,58058.30961900,59477.68080000,57278.59200000,59167.57092300,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500,32147.70649500
2019-06-18,59529.65345100,59684.54857200,57214.66500000,58055.62468500,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100,51554.56940100
2019-06-17,57233.84310000,60372.65880000,57214.66500000,59541.35209200,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400,47895.48537400
2019-06-16,56324.60937900,59663.06910000,56000.05200000,57235.95269100,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900,63289.25121900
2019-06-15,55302.48057600,56671.22157300,54770.28830100,56311.37649000,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,31791.63603900
2019-06-14,52525.23598800,55516.82780700,52064.19446400,55296.85500000,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,39835.24625500
2019-06-13,51957.56422800,53122.18631400,51205.71878100,52538.66065800,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,30467.76434100
2019-06-12,50405.80023000,52420.14000000,49792.67637300,51957.56422800,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,41597.08262200
2019-06-11,51020.13870000,51205.52700000,49174.11872100,50405.80023000,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,30334.99942700
2019-06-10,48760.76673900,51269.45400000,48015.56970000,51031.32592500,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,36756.07846800
2019-06-09,50472.15645600,50726.07450000,47987.82538200,48764.34665100,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,31568.46515700
2019-06-08,51006.96973800,51427.03405500,49549.81770000,50461.54457400,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,22657.32963400
2019-06-07,49783.59873900,51780.87000000,49463.45232300,51017.13413100,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,33942.22565800
2019-06-06,49722.93201600,50298.59465100,47590.96656600,49778.03709000,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,36624.11874700
2019-06-05,49140.94060800,50481.23409000,48410.51070600,49712.83155000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,48679.65645500
2019-06-04,51880.97968200,51880.97968200,47823.91655400,49140.87668100,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,74143.94894100
2019-06-03,55782.70020000,56261.83306500,51658.13016000,51882.00251400,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,45692.96510400
2019-06-02,54626.26077000,56350.24410600,54491.37480000,55782.57234600,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,27835.13326500
2019-06-01,54689.54850000,55143.43020000,53969.47477200,54619.67628900,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,31868.23415700
2019-05-31,52849.09017000,54938.86380000,51835.20795000,54689.54850000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,44727.49162000
2019-05-30,55274.48055000,58009.02190200,51173.56350000,52864.68835800,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,70379.99852100
2019-05-29,55724.33484900,55936.12500000,53740.87182000,55269.23853600,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,33880.86592200
2019-05-28,55952.23460400,56246.10702300,54405.90440100,55716.47182800,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,31470.55153400
2019-05-27,55057.38445800,56948.21726400,54906.90030000,55976.52686400,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,51886.76879300
2019-05-26,51288.63210000,55872.19800000,50076.70403400,55069.46666100,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,49652.14456700
2019-05-25,50914.78700400,51728.44986000,50555.64511800,51304.03850700,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,28414.32881700
2019-05-24,50182.37536500,51972.65100000,49645.70820000,50917.02444900,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,46664.78532500
2019-05-23,48762.23706000,50764.30284600,47695.93470000,50192.34797700,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,49648.18470100
2019-05-22,50530.96929600,51243.88320000,47721.50550000,48766.26446100,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,49136.99458900
2019-05-21,50739.88273200,51412.13906400,49677.67170000,50533.46244900,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-20,52087.33603800,52139.05298100,48284.06310000,50746.21150500,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-19,46393.86956400,52900.16784300,46302.83751600,52090.78809600,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-18,47020.09845600,47676.75660000,45750.06074700,46394.70061500,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-17,50302.04670900,50662.14750000,44192.73510000,47019.97060200,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-16,52222.47771600,53187.26400000,49255.75350000,50288.74989300,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-15,50791.66360200,52733.38230000,50182.69500000,52227.52794900,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-14,49835.05997400,53481.32820000,48581.70721200,50806.36681200,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-13,44545.86784800,51780.87000000,43917.84900000,49803.67181700,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
